Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Accuracy
6,50,0.0
0,133.0,0.007462686567164179,0.06788827485200913,106.0,0.451063829787234
1,133.0,0.007462686567164179,0.04538080238293386,106.0,0.451063829787234
2,133.0,0.007462686567164179,0.03936288276208619,106.0,0.451063829787234
3,133.0,0.007462686567164179,0.041239281883263826,106.0,0.451063829787234
4,130.0,0.007633587786259542,0.027620872008859057,109.0,0.46382978723404256
5,130.0,0.007633587786259542,0.026915814896923712,109.0,0.46382978723404256
6,130.0,0.007633587786259542,0.02646330902077643,109.0,0.46382978723404256
7,130.0,0.007633587786259542,0.02791610736428068,109.0,0.46382978723404256
8,130.0,0.007633587786259542,0.029540071682476497,109.0,0.46382978723404256
9,130.0,0.007633587786259542,0.02830894371019179,109.0,0.46382978723404256
10,130.0,0.007633587786259542,0.03223074449315896,109.0,0.46382978723404256
11,127.0,0.0078125,0.026945279916947947,112.0,0.4765957446808511
12,127.0,0.0078125,0.03185885796495484,112.0,0.4765957446808511
13,127.0,0.0078125,0.031257122083039886,112.0,0.4765957446808511
14,127.0,0.0078125,0.0320160450102397,112.0,0.4765957446808511
15,127.0,0.0078125,0.02854218024690255,112.0,0.4765957446808511
16,127.0,0.0078125,0.03371972103175331,112.0,0.4765957446808511
17,127.0,0.0078125,0.03312379333928073,112.0,0.4765957446808511
18,127.0,0.0078125,0.026496267141658498,112.0,0.4765957446808511
19,127.0,0.0078125,0.02981121927359458,112.0,0.4765957446808511
20,127.0,0.0078125,0.03256822000525465,112.0,0.4765957446808511
21,127.0,0.0078125,0.02808118192665401,112.0,0.4765957446808511
22,127.0,0.0078125,0.03232103480767116,112.0,0.4765957446808511
23,127.0,0.0078125,0.030309415284331117,112.0,0.4765957446808511
24,127.0,0.0078125,0.03735780345741113,112.0,0.4765957446808511
25,127.0,0.0078125,0.03335755623273241,112.0,0.4765957446808511
26,125.0,0.007936507936507936,0.03395753823966888,114.0,0.4851063829787234
27,125.0,0.007936507936507936,0.03316927182086209,114.0,0.4851063829787234
28,125.0,0.007936507936507936,0.027696099636674958,114.0,0.4851063829787234
29,125.0,0.007936507936507936,0.030620102999349447,114.0,0.4851063829787234
30,125.0,0.007936507936507936,0.03382563599420648,114.0,0.4851063829787234
31,114.0,0.008695652173913044,0.03138530797139936,125.0,0.5319148936170213
32,114.0,0.008695652173913044,0.0301447250158175,125.0,0.5319148936170213
33,114.0,0.008695652173913044,0.030105497835462836,125.0,0.5319148936170213
34,114.0,0.008695652173913044,0.02725144650273308,125.0,0.5319148936170213
35,114.0,0.008695652173913044,0.032804438197204994,125.0,0.5319148936170213
36,114.0,0.008695652173913044,0.03360114367883058,125.0,0.5319148936170213
37,114.0,0.008695652173913044,0.03230754383588154,125.0,0.5319148936170213
38,114.0,0.008695652173913044,0.028122430902198507,125.0,0.5319148936170213
39,114.0,0.008695652173913044,0.02611152552800163,125.0,0.5319148936170213
40,114.0,0.008695652173913044,0.032622428700251255,125.0,0.5319148936170213
41,114.0,0.008695652173913044,0.02855315077706758,125.0,0.5319148936170213
42,114.0,0.008695652173913044,0.028054922193347827,125.0,0.5319148936170213
43,114.0,0.008695652173913044,0.027511078613701726,125.0,0.5319148936170213
44,114.0,0.008695652173913044,0.03577898021934629,125.0,0.5319148936170213
45,114.0,0.008695652173913044,0.03489277245749364,125.0,0.5319148936170213
46,114.0,0.008695652173913044,0.028290286904323475,125.0,0.5319148936170213
47,114.0,0.008695652173913044,0.03160560867037998,125.0,0.5319148936170213
48,114.0,0.008695652173913044,0.028392388683373078,125.0,0.5319148936170213
49,114.0,0.008695652173913044,0.03006148277076924,125.0,0.5319148936170213
50,114.0,0.008695652173913044,0.029464114739980597,125.0,0.5319148936170213
51,114.0,0.008695652173913044,0.028389495651856212,125.0,0.5319148936170213
52,114.0,0.008695652173913044,0.02684990624477116,125.0,0.5319148936170213
53,114.0,0.008695652173913044,0.03513859895892437,125.0,0.5319148936170213
54,114.0,0.008695652173913044,0.029470006947908873,125.0,0.5319148936170213
55,114.0,0.008695652173913044,0.031340669841027326,125.0,0.5319148936170213
56,114.0,0.008695652173913044,0.03321909850040904,125.0,0.5319148936170213
57,114.0,0.008695652173913044,0.02721324276231391,125.0,0.5319148936170213
58,114.0,0.008695652173913044,0.028285679459855384,125.0,0.5319148936170213
59,114.0,0.008695652173913044,0.027432000384737525,125.0,0.5319148936170213
60,114.0,0.008695652173913044,0.026162092093261133,125.0,0.5319148936170213
61,114.0,0.008695652173913044,0.028178183977097832,125.0,0.5319148936170213
62,114.0,0.008695652173913044,0.03433901082030167,125.0,0.5319148936170213
63,114.0,0.008695652173913044,0.026867985749151495,125.0,0.5319148936170213
64,114.0,0.008695652173913044,0.02955395692044879,125.0,0.5319148936170213
65,114.0,0.008695652173913044,0.027385073034187572,125.0,0.5319148936170213
66,114.0,0.008695652173913044,0.03188899727726355,125.0,0.5319148936170213
67,114.0,0.008695652173913044,0.036812934387131686,125.0,0.5319148936170213
68,114.0,0.008695652173913044,0.030624759823369145,125.0,0.5319148936170213
69,114.0,0.008695652173913044,0.028790787297580396,125.0,0.5319148936170213
70,114.0,0.008695652173913044,0.02596476470179997,125.0,0.5319148936170213
71,114.0,0.008695652173913044,0.029800611454072003,125.0,0.5319148936170213
72,114.0,0.008695652173913044,0.032197809861333644,125.0,0.5319148936170213
73,114.0,0.008695652173913044,0.027838122302374046,125.0,0.5319148936170213
74,114.0,0.008695652173913044,0.028854824519610665,125.0,0.5319148936170213
75,112.0,0.008849557522123894,0.024054486107947866,130.0,0.5531914893617021
76,112.0,0.008849557522123894,0.029846387692778392,130.0,0.5531914893617021
77,112.0,0.008849557522123894,0.0283073242495233,130.0,0.5531914893617021
78,112.0,0.008849557522123894,0.031952019830605013,130.0,0.5531914893617021
79,112.0,0.008849557522123894,0.028336780392016543,130.0,0.5531914893617021
80,112.0,0.008849557522123894,0.030606905526637605,130.0,0.5531914893617021
