Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Accuracy
8,100,0.01
0,125.0,0.007936507936507936,0.02657714138986945,125.0,0.508130081300813
1,125.0,0.007936507936507936,0.02101959318015911,125.0,0.508130081300813
2,125.0,0.007936507936507936,0.018694737277718226,125.0,0.508130081300813
3,125.0,0.007936507936507936,0.017009388060813178,125.0,0.508130081300813
4,125.0,0.007936507936507936,0.015323825613730201,125.0,0.508130081300813
5,125.0,0.007936507936507936,0.01692798577782162,125.0,0.508130081300813
6,123.0,0.008064516129032258,0.017248849844693034,133.0,0.540650406504065
7,123.0,0.008064516129032258,0.014533024828986829,133.0,0.540650406504065
8,123.0,0.008064516129032258,0.013504696789966944,133.0,0.540650406504065
9,123.0,0.008064516129032258,0.014204951840794157,133.0,0.540650406504065
10,123.0,0.008064516129032258,0.014830301786010924,133.0,0.540650406504065
11,123.0,0.008064516129032258,0.016151346219865782,133.0,0.540650406504065
12,123.0,0.008064516129032258,0.015109990700489375,133.0,0.540650406504065
13,123.0,0.008064516129032258,0.013551672746336991,133.0,0.540650406504065
14,123.0,0.008064516129032258,0.012495609394124347,133.0,0.540650406504065
15,123.0,0.008064516129032258,0.016172529699267565,133.0,0.540650406504065
16,123.0,0.008064516129032258,0.013137134799232994,133.0,0.540650406504065
17,123.0,0.008064516129032258,0.01372385511614075,133.0,0.540650406504065
18,120.0,0.008264462809917356,0.013520770227208873,133.0,0.540650406504065
19,120.0,0.008264462809917356,0.015686413140243927,133.0,0.540650406504065
20,120.0,0.008264462809917356,0.015309388890473608,133.0,0.540650406504065
21,120.0,0.008264462809917356,0.013452255183104328,133.0,0.540650406504065
22,120.0,0.008264462809917356,0.014617634067388084,133.0,0.540650406504065
23,120.0,0.008264462809917356,0.014002137774823781,133.0,0.540650406504065
24,120.0,0.008264462809917356,0.01540029107331362,133.0,0.540650406504065
25,120.0,0.008264462809917356,0.015284932928606634,133.0,0.540650406504065
26,120.0,0.008264462809917356,0.014140420439334597,133.0,0.540650406504065
27,120.0,0.008264462809917356,0.014628466050994977,133.0,0.540650406504065
28,120.0,0.008264462809917356,0.018413044431791956,133.0,0.540650406504065
29,120.0,0.008264462809917356,0.01422978554373011,133.0,0.540650406504065
30,120.0,0.008264462809917356,0.01506756766951793,133.0,0.540650406504065
31,120.0,0.008264462809917356,0.013252408358538886,133.0,0.540650406504065
32,120.0,0.008264462809917356,0.015382290700973647,133.0,0.540650406504065
33,120.0,0.008264462809917356,0.01731544961226568,133.0,0.540650406504065
34,120.0,0.008264462809917356,0.013518717140611375,133.0,0.540650406504065
35,120.0,0.008264462809917356,0.013862450958450635,133.0,0.540650406504065
36,120.0,0.008264462809917356,0.01242845161354752,133.0,0.540650406504065
37,120.0,0.008264462809917356,0.012673884358646055,133.0,0.540650406504065
38,120.0,0.008264462809917356,0.014787449347149172,133.0,0.540650406504065
39,120.0,0.008264462809917356,0.015408886056349878,133.0,0.540650406504065
40,120.0,0.008264462809917356,0.014520192074104474,133.0,0.540650406504065
41,120.0,0.008264462809917356,0.015719355548935415,133.0,0.540650406504065
42,120.0,0.008264462809917356,0.0132980021282014,133.0,0.540650406504065
43,120.0,0.008264462809917356,0.013728943998748551,133.0,0.540650406504065
44,120.0,0.008264462809917356,0.011921411173151252,133.0,0.540650406504065
45,120.0,0.008264462809917356,0.012563067754088575,133.0,0.540650406504065
46,120.0,0.008264462809917356,0.016015344580237432,133.0,0.540650406504065
47,120.0,0.008264462809917356,0.014253625522709874,133.0,0.540650406504065
48,120.0,0.008264462809917356,0.013575211825743708,133.0,0.540650406504065
49,120.0,0.008264462809917356,0.013083892312066964,133.0,0.540650406504065
50,120.0,0.008264462809917356,0.013530684793631157,133.0,0.540650406504065
51,120.0,0.008264462809917356,0.013025125358102966,133.0,0.540650406504065
52,120.0,0.008264462809917356,0.013748014896511458,133.0,0.540650406504065
53,120.0,0.008264462809917356,0.01366261845428182,133.0,0.540650406504065
54,120.0,0.008264462809917356,0.014259762361671943,133.0,0.540650406504065
55,120.0,0.008264462809917356,0.014927267104165833,133.0,0.540650406504065
56,120.0,0.008264462809917356,0.014062568641766849,133.0,0.540650406504065
57,120.0,0.008264462809917356,0.014211217376581054,133.0,0.540650406504065
58,120.0,0.008264462809917356,0.0143041279325425,133.0,0.540650406504065
59,120.0,0.008264462809917356,0.014342870864773496,133.0,0.540650406504065
60,120.0,0.008264462809917356,0.015465605211106275,133.0,0.540650406504065
61,120.0,0.008264462809917356,0.014325612177750255,133.0,0.540650406504065
62,120.0,0.008264462809917356,0.014280779368551055,133.0,0.540650406504065
63,120.0,0.008264462809917356,0.014481671716925961,133.0,0.540650406504065
64,120.0,0.008264462809917356,0.016185559516317862,133.0,0.540650406504065
65,120.0,0.008264462809917356,0.013601998567016563,133.0,0.540650406504065
66,120.0,0.008264462809917356,0.01381125285404956,133.0,0.540650406504065
67,120.0,0.008264462809917356,0.014455349487812911,133.0,0.540650406504065
68,120.0,0.008264462809917356,0.014820172223626648,133.0,0.540650406504065
69,120.0,0.008264462809917356,0.013748647545680974,133.0,0.540650406504065
70,120.0,0.008264462809917356,0.013740771356804082,133.0,0.540650406504065
71,120.0,0.008264462809917356,0.01447605063671992,133.0,0.540650406504065
72,120.0,0.008264462809917356,0.01594318721376697,133.0,0.540650406504065
73,120.0,0.008264462809917356,0.01217378232006386,133.0,0.540650406504065
74,120.0,0.008264462809917356,0.012721078405297319,133.0,0.540650406504065
75,120.0,0.008264462809917356,0.013884133867523568,133.0,0.540650406504065
76,120.0,0.008264462809917356,0.013748900828322766,133.0,0.540650406504065
