Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Accuracy
2,100,0.0
0,152.0,0.006535947712418301,0.04280069160610985,102.0,0.41295546558704455
1,152.0,0.006535947712418301,0.03780759431690496,102.0,0.41295546558704455
2,152.0,0.006535947712418301,0.034066948107819094,102.0,0.41295546558704455
3,152.0,0.006535947712418301,0.023330998234607242,102.0,0.41295546558704455
4,152.0,0.006535947712418301,0.017163633078026687,102.0,0.41295546558704455
5,158.0,0.006289308176100629,0.015165803196398554,93.0,0.3765182186234818
6,151.0,0.006578947368421052,0.014775653015546427,100.0,0.4048582995951417
7,158.0,0.006289308176100629,0.014504643331101373,93.0,0.3765182186234818
8,146.0,0.006802721088435374,0.01576608520069425,108.0,0.43724696356275305
9,146.0,0.006802721088435374,0.01473818290124809,108.0,0.43724696356275305
10,146.0,0.006802721088435374,0.014658199254209907,108.0,0.43724696356275305
11,146.0,0.006802721088435374,0.015602343462057645,108.0,0.43724696356275305
12,138.0,0.007194244604316547,0.01592022413379035,116.0,0.46963562753036436
13,138.0,0.007194244604316547,0.016079849287519283,116.0,0.46963562753036436
14,138.0,0.007194244604316547,0.015986726283988888,116.0,0.46963562753036436
15,143.0,0.006944444444444444,0.016397054147423158,111.0,0.4493927125506073
16,143.0,0.006944444444444444,0.01765122966029593,111.0,0.4493927125506073
17,141.0,0.007042253521126761,0.015464859137615708,114.0,0.46153846153846156
18,134.0,0.007407407407407408,0.016915623692970016,120.0,0.48582995951417
19,134.0,0.007407407407407408,0.016056269899629147,120.0,0.48582995951417
20,141.0,0.007042253521126761,0.018227401973261795,114.0,0.46153846153846156
21,141.0,0.007042253521126761,0.016225234733780253,114.0,0.46153846153846156
22,138.0,0.007194244604316547,0.01459718601743502,114.0,0.46153846153846156
23,138.0,0.007194244604316547,0.015023393275593572,114.0,0.46153846153846156
24,138.0,0.007194244604316547,0.015621277932308922,114.0,0.46153846153846156
25,138.0,0.007194244604316547,0.017497263714486847,114.0,0.46153846153846156
26,138.0,0.007194244604316547,0.016947854090541017,114.0,0.46153846153846156
27,138.0,0.007194244604316547,0.016611990163597632,114.0,0.46153846153846156
28,138.0,0.007194244604316547,0.015848084057070246,114.0,0.46153846153846156
29,138.0,0.007194244604316547,0.015725783259165793,114.0,0.46153846153846156
30,138.0,0.007194244604316547,0.014085016549681,114.0,0.46153846153846156
31,138.0,0.007194244604316547,0.014309879541793918,114.0,0.46153846153846156
32,138.0,0.007194244604316547,0.01534585238994334,114.0,0.46153846153846156
33,138.0,0.007194244604316547,0.014045599245748455,114.0,0.46153846153846156
34,136.0,0.0072992700729927005,0.01381072961558455,119.0,0.4817813765182186
