Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Accuracy
6,50,0.0
0,158.0,0.006289308176100629,0.06946592642553515,82.0,0.35344827586206895
1,155.0,0.00641025641025641,0.041921810104021955,84.0,0.3620689655172414
2,143.0,0.006944444444444444,0.026918230925006885,96.0,0.41379310344827586
3,132.0,0.007518796992481203,0.028492834794089185,110.0,0.47413793103448276
4,132.0,0.007518796992481203,0.03366254254779069,110.0,0.47413793103448276
5,132.0,0.007518796992481203,0.02923829006617521,110.0,0.47413793103448276
6,132.0,0.007518796992481203,0.03685598281476913,110.0,0.47413793103448276
7,132.0,0.007518796992481203,0.02714763827498714,110.0,0.47413793103448276
8,132.0,0.007518796992481203,0.028459447459230486,110.0,0.47413793103448276
9,132.0,0.007518796992481203,0.03410332407368835,110.0,0.47413793103448276
10,131.0,0.007575757575757576,0.02824759950923345,108.0,0.46551724137931033
11,131.0,0.007575757575757576,0.029380179746519536,108.0,0.46551724137931033
12,131.0,0.007575757575757576,0.026624192577751157,111.0,0.47844827586206895
13,131.0,0.007575757575757576,0.026866855479807463,111.0,0.47844827586206895
14,131.0,0.007575757575757576,0.02368583171025642,111.0,0.47844827586206895
15,131.0,0.007575757575757576,0.027213176294484543,111.0,0.47844827586206895
16,131.0,0.007575757575757576,0.027901914567927455,111.0,0.47844827586206895
17,131.0,0.007575757575757576,0.026978644803591433,111.0,0.47844827586206895
18,131.0,0.007575757575757576,0.029343164031950045,111.0,0.47844827586206895
19,131.0,0.007575757575757576,0.02892560361828208,111.0,0.47844827586206895
20,131.0,0.007575757575757576,0.030022481153151204,111.0,0.47844827586206895
21,131.0,0.007575757575757576,0.02613065170874477,111.0,0.47844827586206895
22,131.0,0.007575757575757576,0.027275078787764757,111.0,0.47844827586206895
23,131.0,0.007575757575757576,0.028898778663519583,111.0,0.47844827586206895
24,131.0,0.007575757575757576,0.027631400451427784,111.0,0.47844827586206895
25,131.0,0.007575757575757576,0.02600683706263885,111.0,0.47844827586206895
