Gen;Accuracy
0;43.80530973451327
200;64.60176991150442
400;67.2566371681416
600;72.12389380530973
800;78.31858407079646
1000;81.41592920353983
1200;81.41592920353983
1400;81.41592920353983
1600;83.6283185840708
1800;83.6283185840708
