Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Accuracy
6,150,0.0
0,127.0,0.0078125,0.012974997606668297,121.0,0.5170940170940171
1,122.0,0.008130081300813009,0.010389167856934967,117.0,0.5
2,122.0,0.008130081300813009,0.008916284490458531,117.0,0.5
3,122.0,0.008130081300813009,0.008272056362571143,117.0,0.5
4,118.0,0.008403361344537815,0.00800735179665441,120.0,0.5128205128205128
5,108.0,0.009174311926605505,0.008752149276747383,141.0,0.6025641025641025
6,108.0,0.009174311926605505,0.008441165995462902,141.0,0.6025641025641025
7,81.0,0.012195121951219513,0.010607773976464112,168.0,0.717948717948718
8,81.0,0.012195121951219513,0.009985912233720678,168.0,0.717948717948718
9,81.0,0.012195121951219513,0.009337193901924003,168.0,0.717948717948718
10,77.0,0.01282051282051282,0.009451469173579278,168.0,0.717948717948718
11,77.0,0.01282051282051282,0.00936905112697936,168.0,0.717948717948718
12,77.0,0.01282051282051282,0.0089276466222007,168.0,0.717948717948718
13,77.0,0.01282051282051282,0.008333872830239888,168.0,0.717948717948718
14,77.0,0.01282051282051282,0.008600608843202809,168.0,0.717948717948718
15,77.0,0.01282051282051282,0.00793778133520323,168.0,0.717948717948718
16,77.0,0.01282051282051282,0.007757069049621911,168.0,0.717948717948718
17,72.0,0.0136986301369863,0.00838053164650362,173.0,0.7393162393162394
18,72.0,0.0136986301369863,0.008436680711925756,173.0,0.7393162393162394
19,72.0,0.0136986301369863,0.008863763380474773,173.0,0.7393162393162394
20,72.0,0.0136986301369863,0.008438317978234985,173.0,0.7393162393162394
21,72.0,0.0136986301369863,0.007961331489382861,173.0,0.7393162393162394
22,72.0,0.0136986301369863,0.008407026617580703,173.0,0.7393162393162394
23,72.0,0.0136986301369863,0.00854982336112526,173.0,0.7393162393162394
24,72.0,0.0136986301369863,0.00829038264446071,173.0,0.7393162393162394
25,72.0,0.0136986301369863,0.008047630196974104,173.0,0.7393162393162394
26,72.0,0.0136986301369863,0.008304649613420407,173.0,0.7393162393162394
27,72.0,0.0136986301369863,0.008365012467502948,173.0,0.7393162393162394
28,72.0,0.0136986301369863,0.00819545292760209,173.0,0.7393162393162394
29,72.0,0.0136986301369863,0.007807063048266759,173.0,0.7393162393162394
30,72.0,0.0136986301369863,0.007787732330140108,173.0,0.7393162393162394
31,72.0,0.0136986301369863,0.00781768832789406,173.0,0.7393162393162394
32,72.0,0.0136986301369863,0.007864910655874462,173.0,0.7393162393162394
33,72.0,0.0136986301369863,0.007919683426360008,173.0,0.7393162393162394
34,72.0,0.0136986301369863,0.007934878764330912,173.0,0.7393162393162394
35,72.0,0.0136986301369863,0.00792138037297645,173.0,0.7393162393162394
36,72.0,0.0136986301369863,0.007703134543465635,173.0,0.7393162393162394
37,72.0,0.0136986301369863,0.007853325786867428,173.0,0.7393162393162394
38,72.0,0.0136986301369863,0.007881338676963362,173.0,0.7393162393162394
39,72.0,0.0136986301369863,0.0076381765642855,173.0,0.7393162393162394
40,72.0,0.0136986301369863,0.00807799017257444,173.0,0.7393162393162394
41,72.0,0.0136986301369863,0.00787232006566067,173.0,0.7393162393162394
42,72.0,0.0136986301369863,0.007806361542125568,173.0,0.7393162393162394
43,72.0,0.0136986301369863,0.007816316508032497,173.0,0.7393162393162394
44,72.0,0.0136986301369863,0.00788613969747116,173.0,0.7393162393162394
45,72.0,0.0136986301369863,0.0077825073502504494,173.0,0.7393162393162394
46,72.0,0.0136986301369863,0.008488352038349816,173.0,0.7393162393162394
47,72.0,0.0136986301369863,0.008631083512640884,173.0,0.7393162393162394
48,72.0,0.0136986301369863,0.007978310292659026,173.0,0.7393162393162394
49,72.0,0.0136986301369863,0.007484593727916617,173.0,0.7393162393162394
50,72.0,0.0136986301369863,0.007475634257883136,173.0,0.7393162393162394
51,72.0,0.0136986301369863,0.00776145549584921,173.0,0.7393162393162394
52,72.0,0.0136986301369863,0.00821769492190149,173.0,0.7393162393162394
53,72.0,0.0136986301369863,0.008159092576033974,173.0,0.7393162393162394
54,72.0,0.0136986301369863,0.007673351960161562,173.0,0.7393162393162394
55,72.0,0.0136986301369863,0.007839404281335782,173.0,0.7393162393162394
56,72.0,0.0136986301369863,0.008119666563820209,173.0,0.7393162393162394
57,72.0,0.0136986301369863,0.007786500871250614,173.0,0.7393162393162394
58,72.0,0.0136986301369863,0.007855287914591813,173.0,0.7393162393162394
59,72.0,0.0136986301369863,0.007690303779804809,173.0,0.7393162393162394
60,72.0,0.0136986301369863,0.0076863965862584765,173.0,0.7393162393162394
61,72.0,0.0136986301369863,0.007472931417254069,173.0,0.7393162393162394
62,72.0,0.0136986301369863,0.008027347295523747,173.0,0.7393162393162394
63,72.0,0.0136986301369863,0.008005584796539057,173.0,0.7393162393162394
64,72.0,0.0136986301369863,0.008212319846443016,173.0,0.7393162393162394
65,72.0,0.0136986301369863,0.008181020221491763,173.0,0.7393162393162394
66,72.0,0.0136986301369863,0.007725729739352078,173.0,0.7393162393162394
67,72.0,0.0136986301369863,0.007661151752456712,173.0,0.7393162393162394
68,72.0,0.0136986301369863,0.007656640667290891,173.0,0.7393162393162394
69,72.0,0.0136986301369863,0.007873293945236262,173.0,0.7393162393162394
70,72.0,0.0136986301369863,0.007844442323314242,173.0,0.7393162393162394
71,72.0,0.0136986301369863,0.00788125806535962,173.0,0.7393162393162394
72,72.0,0.0136986301369863,0.007748870457894549,173.0,0.7393162393162394
73,72.0,0.0136986301369863,0.008289066163757387,173.0,0.7393162393162394
74,72.0,0.0136986301369863,0.007789432435034209,173.0,0.7393162393162394
75,72.0,0.0136986301369863,0.0080277638133154,173.0,0.7393162393162394
76,72.0,0.0136986301369863,0.008015391441160737,173.0,0.7393162393162394
77,72.0,0.0136986301369863,0.007948256842426454,173.0,0.7393162393162394
78,72.0,0.0136986301369863,0.0077706664750028945,173.0,0.7393162393162394
79,72.0,0.0136986301369863,0.00763359845526342,173.0,0.7393162393162394
80,72.0,0.0136986301369863,0.008023614545083506,173.0,0.7393162393162394
81,72.0,0.0136986301369863,0.007827219632733728,173.0,0.7393162393162394
82,72.0,0.0136986301369863,0.008103982975773734,173.0,0.7393162393162394
83,72.0,0.0136986301369863,0.008021272673283737,173.0,0.7393162393162394
84,72.0,0.0136986301369863,0.008296623412986972,173.0,0.7393162393162394
85,72.0,0.0136986301369863,0.008277141260585394,173.0,0.7393162393162394
86,72.0,0.0136986301369863,0.007811283412285121,173.0,0.7393162393162394
